typeProperty,typeOfForm,rooms,size_x100,bisize_x100,balkong,tomtarea_x10000,buildArea,uteplats,floor,type,distance_from_city_center,price_evolution_numbers_per_million,asking_price_per_million,cost_per_year_x1000,price_per_m2_x10000,elevator
7,2,4.0,1.01,0.0,1,0.0,1.985,1,0.0,0,30.12887803969233,0.405,2.795,0.0,2.767326732673267,0.0
8,5,6.0,2.16,0.4,1,0.2433,2.006,0,0.0,2,67.96370262330248,-0.275,6.995,44.6,2.732421875,0.0
7,2,5.0,1.01,0.0,1,0.0,1.953,1,0.0,0,11.033249551434611,-0.45,6.95,0.0,6.881188118811882,0.0
0,5,3.0,0.5,0.0,1,0.1632,1.945,0,0.0,1,3.3269467817708667,-0.075,2.375,10.65,4.75,0.0
1,5,5.0,0.64,0.5,1,0.2755,1.932,0,0.0,1,9.906198421620475,-0.19,6.99,13.96,6.131578947368421,0.0
8,5,5.0,1.17,0.0,1,0.0334,1.991,0,0.0,2,21.82922168882202,0.855,6.995,62.403,5.978632478632479,0.0
4,2,4.0,0.88,0.0,1,0.0,1.985,0,1.0,3,28.352817894852222,-0.045,2.095,6.197,2.3806818181818183,0.0
8,5,5.0,1.23,0.7,1,0.0958,1.971,0,0.0,2,54.340283426590936,0.38,5.0,31.06,2.590673575129534,0.0
6,2,6.0,1.32,0.07,1,0.0,2.017,0,0.0,0,34.43816058603102,-0.395,4.395,22.8,3.161870503597122,0.0
7,5,6.0,1.47,0.43,1,0.0364,1.97,0,0.0,0,8.51618519629961,-1.15,8.9,16.9,4.684210526315789,0.0
4,2,3.0,0.56,0.0,1,0.0,1.944,0,0.3333333333333333,3,76.0769909091337,0.38,2.695,8.817,4.812499999999999,0.0
7,5,6.0,1.845,0.09,1,0.019,2.009,0,0.0,0,7.676123017301106,-0.37,10.5,43.08,5.426356589147287,0.0
7,5,5.0,1.2,0.04,1,0.0137,1.99,1,0.0,0,24.96485479539594,0.355,3.695,37.568,2.9798387096774195,0.0
9,5,3.0,0.54,0.0,1,0.2081,0.0,1,0.0,1,3.444389169611894,0.155,3.995,13.36,7.398148148148147,0.0
8,5,4.0,1.01,0.48,1,0.0745,1.936,0,0.0,2,25.809611146692088,-0.49,8.49,36.964,5.697986577181208,0.0
9,5,4.0,0.87,0.57,1,0.475,1.95,0,0.0,1,2.204311024301888,0.05,2.8,57.71,1.9444444444444444,0.0
8,4,5.0,1.4,0.0,1,0.0713,1.973,0,0.0,2,81.93370194313536,0.075,4.775,24.8,3.4107142857142856,0.0
8,5,6.0,1.71,0.32,1,0.0773,1.998,1,0.0,2,36.24741564763799,-0.295,8.595,8.831,4.233990147783252,0.0
6,5,4.0,0.97,0.0,1,0.0252,1.974,0,0.0,0,17.018250682402243,-0.725,4.475,39.6,4.61340206185567,0.0
4,2,4.0,1.01,0.0,1,0.0,2.007,0,0.8571428571428571,3,19.36328695877675,-0.395,3.795,7.2,3.757425742574257,1.0
8,5,6.0,1.86,0.0,1,0.0844,2.011,1,0.0,2,8.906873408257333,0.3,8.975,50.542,4.825268817204301,0.0
8,5,4.0,1.0,0.36,1,0.157,1.929,0,0.0,2,35.594777648463754,0.25,8.5,28.38,6.25,0.0
6,5,5.0,1.07,0.46,1,0.0459,1.91,0,0.0,0,5.124117881026258,1.325,10.975,42.514,7.173202614379085,0.0
9,5,4.0,0.76,0.0,1,0.2072,1.964,0,0.0,2,67.41932481293655,0.505,3.695,24.857,4.861842105263158,0.0
4,2,2.0,0.445,0.0,1,0.0,2.023,0,0.3,3,15.570542750554855,-0.195,3.995,0.0,8.97752808988764,1.0
4,2,2.5,0.55,0.0,1,0.0,1.906,0,0.6666666666666666,3,10.419008414563764,0.285,4.995,0.0,9.08181818181818,1.0
4,2,2.0,0.54,0.0,1,0.0,2.013,0,4.0,3,38.26547660867005,0.105,4.395,6.6,8.13888888888889,1.0
8,5,8.0,1.5,1.5,1,0.107,1.968,0,0.0,2,74.44904544543692,0.175,11.975,43.87,3.991666666666666,0.0
8,5,5.0,1.63,0.0,1,0.0888,1.975,0,0.0,2,41.43855778248447,-0.5,7.5,56.7,4.601226993865031,0.0
4,2,2.0,0.52,0.0,1,0.0,2.019,0,0.4,3,22.43270628440933,0.115,2.995,5.1,5.759615384615384,1.0
8,5,5.0,1.3,0.0,1,0.038,1.984,0,0.0,2,60.70480763502802,-0.045,7.495,48.6,5.765384615384615,0.0
7,5,6.0,1.21,0.22,1,0.0118,1.974,0,0.0,0,19.144311234655124,-0.195,4.995,38.572,3.493006993006993,0.0
8,5,5.0,1.42,0.0,1,0.0175,2.003,0,0.0,2,20.11449545096421,-0.175,7.475,61.837,5.264084507042253,0.0
8,5,5.0,1.12,0.19,1,0.0458,1.969,0,0.0,2,42.67669762734998,0.205,4.495,0.0,3.431297709923664,0.0
6,5,5.0,1.2,0.0,1,0.0219,1.973,0,0.0,0,21.94383571018233,-0.9,4.395,47.652,3.6625,0.0
6,5,6.0,1.37,0.16,1,0.0625,2.008,0,0.0,0,15.261665453559546,-0.14,7.95,38.013,5.196078431372549,0.0
4,2,3.0,0.77,0.0,1,0.0,1.964,0,0.3333333333333333,3,12.192310931783268,-0.095,1.895,6.708,2.461038961038961,0.0
4,2,3.0,0.7,0.0,1,0.0,1.949,0,0.6666666666666666,3,18.3757313578269,1.005,4.995,6.6,7.135714285714285,0.0
4,2,2.0,0.63,0.0,1,0.0,1.968,0,1.0,3,32.6545326815606,0.05,1.795,6.3,2.8492063492063493,1.0
0,5,3.0,0.53,0.0,1,0.2024,1.98,0,0.0,1,6.843778794457668,-0.545,2.495,14.101,4.7075471698113205,0.0
7,5,5.0,1.34,0.06,1,0.0167,2.019,0,0.0,0,7.676123017301106,0.505,8.995,33.29,6.425,0.0
9,5,3.0,0.6,0.0,1,0.255,2.01,0,0.0,1,6.278714882502494,0.105,4.395,17.748,7.325,0.0
0,5,4.0,0.5,0.0,1,0.0555,1.968,0,0.0,1,11.992775626272657,-0.27,1.595,19.157,3.19,0.0
4,2,3.0,0.695,0.0,1,0.0,0.0,0,1.0,3,16.790223988053015,0.15,2.05,0.0,2.949640287769784,0.0
8,5,8.0,2.29,0.21,1,0.125,1.967,0,0.0,2,20.438282891096414,-0.45,17.0,0.0,6.8,0.0
8,5,5.0,1.34,0.0,1,0.0309,1.977,1,0.0,2,59.6042903278678,-0.395,4.395,55.678,3.279850746268657,0.0
4,2,3.0,0.735,0.0,1,0.0,1.961,0,0.0,3,68.68696264016701,-0.07,1.695,0.0,2.3061224489795915,0.0
4,2,3.0,0.68,0.0,1,0.0,1.991,0,0.6666666666666666,3,6.441590980048202,0.15,1.45,9.816,2.1323529411764706,1.0
3,5,7.0,1.35,0.0,1,0.0423,1.966,0,0.0,0,36.69841145038393,-0.65,3.25,64.641,2.4074074074074074,0.0
7,5,6.0,1.19,0.51,1,0.0207,1.977,1,0.0,0,13.21636978507356,0.105,4.495,42.241,2.6441176470588235,0.0
8,5,6.0,1.2,0.25,1,0.4224,1.946,0,0.0,2,63.09756121649436,0.205,3.995,58.358,2.755172413793104,0.0
7,5,6.0,1.25,0.37,1,0.0259,1.962,1,0.0,0,5.964164978532648,0.5,10.6,37.731,6.54320987654321,0.0
8,5,7.0,1.26,1.36,1,0.1382,1.973,0,0.0,2,86.89101110970901,0.38,4.995,69.328,1.9064885496183208,0.0
7,2,6.0,1.3,0.0,1,0.0,2.019,1,0.0,0,20.627503869858234,0.405,3.895,18.0,2.996153846153846,0.0
1,5,2.0,0.64,0.5,1,0.2176,2.019,0,0.0,1,18.334884764409548,-0.495,4.495,20.9,3.942982456140351,0.0
8,5,4.0,1.23,0.0,1,0.0367,2.005,0,0.0,2,10.84326555605636,0.65,4.9,32.0,3.983739837398374,0.0
8,5,5.0,1.7,0.44,1,0.133,1.939,0,0.0,2,30.44380248838334,1.2,9.25,50.574,4.322429906542056,0.0
8,5,3.0,0.92,0.0,1,0.1815,1.954,0,0.0,2,29.30765983955208,0.905,3.795,32.1,4.125,0.0
0,5,3.0,0.51,0.0,1,0.218,1.971,0,0.0,1,9.3300967439392,-0.034,0.855,14.65,1.6764705882352942,0.0
8,5,5.0,1.28,0.0,1,0.1234,1.992,0,0.0,2,60.70480763502802,0.105,6.195,42.734,4.83984375,0.0
1,5,2.0,0.45,0.0,1,0.1618,1.96,0,0.0,1,42.14614978224951,-0.1,3.5,4.374,7.777777777777778,0.0
1,5,3.0,0.5,0.0,1,0.2406,1.97,1,0.0,1,5.761074267948643,0.635,1.195,17.408,2.39,0.0
8,5,8.0,1.79,0.38,1,0.1296,1.989,0,0.0,2,67.47338987666856,-0.2,7.35,40.95,3.3870967741935485,0.0
9,5,3.0,0.54,0.15,1,0.1664,1.96,0,0.0,2,18.10314960715987,-0.275,3.425,21.204,4.963768115942028,0.0
4,2,3.0,0.62,0.0,1,0.0,1.985,0,0.75,3,6.815018719973796,0.23,4.395,0.0,7.088709677419355,1.0
8,5,10.0,2.43,0.24,1,0.123,1.947,0,0.0,2,15.747710850859225,0.75,13.75,37.0,5.149812734082397,0.0
5,5,6.0,1.27,0.24,1,0.0306,1.976,0,0.0,0,8.51618519629961,-0.2,8.4,31.9,5.562913907284768,0.0
0,5,1.0,0.1,0.0,1,0.2937,1.9,0,0.0,1,2.204311024301888,-0.15,0.65,4.57,6.5,0.0
8,5,7.0,1.51,0.6,1,0.0934,1.944,1,0.0,2,18.23225366113165,0.105,7.995,61.568,3.789099526066351,0.0
9,5,4.0,0.58,0.0,1,0.4389,2.005,0,0.0,1,10.910460586761152,-0.175,5.975,37.29,10.301724137931036,0.0
8,5,6.0,0.67,0.73,1,0.0453,1.956,1,0.0,2,39.42177932869771,0.455,6.795,51.308,4.853571428571429,0.0
8,5,7.0,1.07,1.07,1,0.0911,1.967,0,0.0,2,24.963979701855084,0.345,4.195,40.85,1.960280373831776,0.0
8,5,7.0,1.53,0.01,1,0.2384,1.905,0,0.0,2,27.94167821143715,0.975,4.275,40.9,2.775974025974026,0.0
4,2,2.0,0.4,0.0,0,0.0,1.942,0,0.3333333333333333,3,35.32230824418784,0.125,2.375,0.0,5.9375,0.0
7,2,4.0,1.02,0.0,1,0.0,1.985,1,0.0,0,23.044684747383418,0.33,2.795,29.568,2.7401960784313726,0.0
1,5,1.0,0.3,0.1,1,0.1895,1.965,0,0.0,1,5.054079954830007,-0.237,2.195,6.812,5.4875,0.0
1,5,0.0,0.0,0.0,1,0.2935,0.0,0,0.0,1,5.827008080699026,0.755,1.995,7.668,0.0,0.0
8,5,4.0,1.06,0.0,1,0.0615,1.982,0,0.0,2,32.99914525049699,0.505,4.995,27.285,4.712264150943396,0.0
4,2,3.0,0.88,0.0,1,0.0,2.013,0,0.6666666666666666,3,25.97055147811183,-0.195,6.495,0.0,7.3806818181818175,1.0
8,5,5.0,1.14,0.19,1,0.0591,1.973,0,0.0,2,60.70480763502802,0.125,4.975,41.123,3.7406015037593994,0.0
8,5,6.0,1.63,0.22,1,0.0696,1.979,1,0.0,2,73.12586523997085,0.305,5.495,36.1,2.9702702702702704,0.0
8,5,3.0,1.42,0.0,1,0.1026,2.013,1,0.0,2,66.5789543668906,-0.195,5.195,26.352,3.658450704225352,0.0
8,5,6.0,1.58,0.0,1,0.1216,2.013,1,0.0,2,28.140200511101806,-0.445,6.995,68.749,4.427215189873418,0.0
9,5,3.0,1.1,0.0,1,0.0325,2.011,0,0.0,1,5.80901030409755,-0.195,3.995,12.436,3.631818181818182,0.0
8,5,5.5,1.55,0.1,1,0.0451,1.975,1,0.0,2,48.5187170838877,0.3,4.5,46.617,2.727272727272727,0.0
7,2,4.0,0.96,0.0,1,0.0,2.008,1,0.0,0,7.561757271831987,0.255,4.495,19.644,4.682291666666666,0.0
4,2,1.0,0.246,0.0,0,0.0,1.901,0,1.0,3,21.201414097045102,0.25,2.75,0.0,11.178861788617883,0.0
9,5,7.0,1.84,0.7,1,0.2019,2.008,0,0.0,2,86.20179966780029,0.5,19.5,36.5,7.677165354330708,0.0
4,2,2.0,0.71,0.0,1,0.0,1.904,0,0.4,3,14.968832716922062,-0.245,10.995,6.0,15.485915492957746,0.0
7,2,4.0,1.08,0.0,1,0.0,2.015,1,0.0,0,24.52232454459245,-0.2,3.25,21.0,3.009259259259259,0.0
8,5,7.0,1.99,0.0,1,0.1021,2.013,0,0.0,2,60.70480763502802,0.655,7.495,31.645,3.7663316582914574,0.0
4,2,5.0,1.135,0.0,1,0.0,1.98,0,0.0,3,94.29092333239376,0.135,3.695,9.036,3.255506607929515,0.0
1,5,3.0,0.7,0.15,1,0.2958,1.954,0,0.0,1,8.869180501160562,0.105,3.395,24.297,3.994117647058824,0.0
4,2,3.0,0.76,0.0,1,0.0,1.965,0,0.6666666666666666,3,16.22987130823462,-0.095,2.495,5.0,3.2828947368421053,0.0
9,5,4.0,1.02,0.0,1,0.1982,1.978,0,0.0,2,45.90376140600314,0.305,2.995,24.492,2.936274509803922,0.0
8,5,5.0,1.12,0.0,1,0.0221,1.974,0,0.0,2,15.38059998795104,-0.395,4.395,48.604,3.924107142857142,0.0
1,5,0.0,0.3,0.0,1,0.273,1.96,0,0.0,1,2.9814252231465703,0.605,2.195,4.188,7.316666666666667,0.0
8,5,7.0,2.06,0.0,1,0.2575,1.947,0,0.0,2,73.12586523997085,-0.695,10.995,55.945,5.3373786407766985,0.0
3,5,5.0,1.23,0.1,1,0.0198,2.006,0,0.0,0,9.833750705277946,-0.275,9.275,48.194,6.973684210526316,0.0
8,5,7.0,1.72,0.25,1,0.1221,1.968,0,0.0,2,28.99332335235753,-0.14,6.49,40.99,3.294416243654822,0.0
1,5,3.0,0.49,0.0,1,0.216,1.964,0,0.0,1,6.2029867578495415,0.95,2.5,15.3,5.1020408163265305,0.0
7,2,4.0,0.92,0.0,1,0.0,2.019,1,0.0,0,18.92573888139843,-0.195,3.395,26.518,3.690217391304348,0.0
4,2,2.0,0.57,0.0,1,0.0,1.952,0,0.3333333333333333,3,11.7198289765603,0.105,2.395,0.0,4.201754385964913,0.0
7,2,5.0,1.05,0.0,1,0.0,2.015,1,0.0,0,16.967248231020804,-0.035,5.495,20.22,5.233333333333333,0.0
4,2,3.0,0.83,0.0,0,0.0,2.013,1,0.25,3,9.669580299415273,-0.14,3.595,8.1,4.331325301204819,1.0
4,2,3.0,0.77,0.0,1,0.0,1.958,0,0.7142857142857143,3,6.764661820759349,0.125,2.495,4.32,3.24025974025974,1.0
9,5,1.0,0.3,0.0,1,0.0281,1.9,0,0.0,1,18.334884764409548,-0.1,0.525,1.0,1.75,0.0
7,2,4.0,0.975,0.0,1,0.0,1.989,1,1.0,0,20.72601774715548,0.065,2.995,17.52,3.071794871794872,0.0
1,5,2.0,0.45,0.0,1,0.8186,1.92,0,0.0,1,22.71049933189332,-0.195,1.995,11.6,4.433333333333334,0.0
4,2,4.0,0.92,0.0,1,0.0,2.015,0,0.8,3,18.82468695474574,-0.2,3.595,12.4,3.907608695652174,1.0
7,5,5.0,1.18,0.33,1,0.0215,1.971,1,0.0,0,14.876032527619332,0.325,4.995,46.286,3.3079470198675494,0.0
8,5,7.0,2.4,0.0,1,0.1584,1.975,0,0.0,2,60.70480763502802,-0.85,9.95,49.0,4.145833333333334,0.0
4,2,1.5,0.41,0.0,1,0.0,1.943,0,0.3333333333333333,3,24.62077566918236,0.1,3.35,7.4,8.170731707317074,1.0
9,5,3.0,1.03,0.24,1,0.2308,1.991,0,0.0,1,8.104883275107976,-0.04,2.69,38.601,2.1181102362204727,0.0
4,2,2.0,0.616,0.0,1,0.0,1.986,0,1.0,3,17.034996660965835,-0.1,1.35,4.2,2.191558441558441,0.0
8,5,5.0,1.5,0.0,1,0.0608,1.975,0,0.0,2,83.02318384282832,-0.175,3.995,41.786,2.663333333333333,0.0
0,5,4.0,0.9,0.0,1,0.775,1.954,0,0.0,1,2.8027107776719475,-0.9,7.9,5.8,8.777777777777779,0.0
8,5,2.0,0.46,0.0,1,0.3387,1.969,0,0.0,2,20.535297358965167,0.2,1.8,43.177,3.9130434782608696,0.0
9,5,4.0,0.75,0.25,1,0.356,1.974,0,0.0,1,2.960772000763651,0.7,7.95,17.84,7.95,0.0
8,5,3.0,0.65,0.0,1,1.2,2.008,0,0.0,2,67.96370262330248,0.1,5.3,44.721,8.153846153846153,0.0
4,2,2.0,0.675,0.0,1,0.0,1.99,0,0.1111111111111111,3,29.141795549172247,0.105,3.995,5.88,5.918518518518519,1.0
8,5,3.0,0.6,0.0,1,0.2525,1.957,0,0.0,2,28.72677727940919,-0.5,4.495,20.762,7.491666666666667,0.0
1,5,3.0,0.35,0.25,1,0.78,1.92,0,0.0,1,4.557772750305345,0.5,5.5,19.149,9.166666666666668,0.0
9,5,4.0,0.73,0.0,1,0.2251,1.99,0,0.0,1,59.37033884818055,0.975,2.475,29.49,3.3904109589041096,0.0
6,2,5.0,1.44,0.17,1,0.0,2.019,1,0.0,0,15.721475585374789,0.2,6.2,11.4,3.8509316770186337,0.0
1,5,4.0,0.66,0.0,1,0.1739,1.977,1,0.0,1,1.4357462386605755,0.055,1.495,12.933,2.265151515151515,0.0
7,2,4.0,1.08,0.0,1,0.0,2.016,0,0.0,0,62.06849755984912,-0.145,2.995,20.004,2.7731481481481484,0.0
8,5,6.0,1.46,0.0,1,0.2223,2.011,1,0.0,2,29.98798306665358,-0.59,6.19,49.499,4.239726027397261,0.0
8,5,7.0,1.64,0.83,1,0.066,1.923,1,0.0,2,44.72972281236397,1.75,12.85,50.9,5.202429149797571,0.0
4,2,1.0,0.25,0.0,1,0.0,1.961,0,1.0,3,16.748789031557816,-0.08,1.095,3.12,4.38,0.0
7,5,5.0,1.3,0.0,1,0.0272,1.969,0,0.0,0,11.774076797815136,-0.2,4.25,52.8,3.269230769230769,0.0
9,5,3.0,0.65,0.0,1,0.1347,1.975,0,0.0,1,15.215485132794386,-0.145,1.895,24.008,2.9153846153846152,0.0
1,5,2.0,0.4,0.0,1,0.1525,1.946,1,0.0,1,60.15853822537267,-0.08,6.25,23.3,15.625,0.0
8,5,6.0,1.49,0.0,1,0.0633,1.997,0,0.0,2,67.41932481293655,-0.35,6.45,43.033,4.328859060402684,0.0
7,5,4.0,1.11,0.0,1,0.0213,1.974,1,0.0,0,17.304383117471048,0.05,2.85,39.134,2.567567567567567,0.0
6,5,4.0,1.2,0.0,1,0.0701,1.909,0,0.0,0,40.05182131372796,-0.395,2.195,55.145,1.8291666666666668,0.0
8,5,5.0,0.67,0.63,1,0.0466,1.951,1,0.0,2,63.09756121649436,-0.195,6.295,29.7,4.842307692307692,0.0
8,5,9.0,2.79,0.63,1,0.1535,1.961,0,0.0,2,53.87306896029236,-0.15,16.5,63.069,4.824561403508771,0.0
9,5,3.0,0.62,0.0,1,0.2844,1.965,0,0.0,2,32.99914525049699,-0.145,2.295,0.0,3.701612903225807,0.0
4,2,2.0,0.525,0.0,1,0.0,2.005,0,1.0,3,13.639419101788388,0.07,2.1,4.848,4.0,1.0
8,5,2.0,0.43,0.0,1,0.2326,1.948,0,0.0,2,65.98981272756669,0.105,3.995,48.64,9.290697674418604,0.0
4,2,2.0,0.58,0.0,1,0.0,1.961,0,1.0,3,5.310326342118235,0.38,1.995,5.82,3.4396551724137936,1.0
9,5,3.0,0.84,0.0,1,0.2074,1.989,0,0.0,1,21.62636603924097,-0.05,2.6,28.315,3.095238095238096,0.0
7,2,3.0,0.605,0.19,1,0.0,1.984,1,0.0,0,22.96878393173456,-0.145,2.395,0.0,3.0125786163522013,0.0
4,2,4.0,1.09,0.0,1,0.0,2.006,0,0.5,3,13.678873453975877,-0.195,7.195,0.0,6.60091743119266,1.0
3,5,6.0,1.38,0.33,1,0.0335,1.971,1,0.0,0,24.62077566918236,-0.095,4.195,43.8,2.453216374269006,0.0
1,5,3.0,0.59,0.07,1,0.3263,0.0,0,0.0,1,6.278714882502494,0.55,2.5,9.77,3.787878787878788,0.0
7,4,6.0,1.42,0.17,1,0.0215,1.98,1,0.0,0,11.308480738990664,0.135,4.795,45.244,3.0157232704402515,0.0
4,2,3.0,0.77,0.0,1,0.0,1.96,0,0.6666666666666666,3,13.402988225873134,0.115,2.495,5.88,3.24025974025974,0.0
7,5,4.0,1.08,0.0,1,0.0203,1.977,0,0.0,0,16.22987130823462,-0.195,4.195,41.5,3.884259259259259,0.0
8,5,5.0,1.39,0.0,1,0.1555,1.981,0,0.0,2,46.5315498272601,0.025,4.195,47.066,3.0179856115107917,0.0
4,2,2.0,0.41,0.0,1,0.0,1.953,0,-0.25,3,5.743980948738192,0.11,1.995,6.84,4.865853658536585,0.0
4,2,1.5,0.465,0.0,1,0.0,1.992,1,0.1428571428571428,3,27.94167821143715,-0.1,4.5,6.6,9.67741935483871,1.0
8,5,5.0,1.4,0.72,1,0.128,1.909,1,0.0,2,60.70480763502802,0.4,6.25,62.031,2.94811320754717,0.0
7,2,3.0,0.935,0.0,1,0.0,1.994,1,0.0,0,18.510116129926203,0.805,3.895,6.096,4.165775401069519,0.0
9,5,3.0,1.0,0.0,1,0.3597,1.969,0,0.0,1,6.808942120404099,-0.495,3.495,56.6,3.495,0.0
4,2,1.0,0.41,0.0,1,0.0,1.966,0,0.5,3,13.568880017822565,-0.095,1.795,6.6,4.378048780487805,0.0
0,5,3.0,0.62,0.0,1,0.186,1.942,0,0.0,1,3.6885090789472894,-0.02,1.295,31.97,2.088709677419355,0.0
8,5,6.0,1.57,0.1,1,0.0631,2.013,0,0.0,2,19.6210177994887,0.305,6.795,30.0,4.068862275449101,0.0
9,5,3.0,0.67,0.14,1,0.2903,1.97,0,0.0,1,1.3425197639976765,-0.1,2.65,18.137,3.271604938271605,0.0
4,2,2.0,0.59,0.0,1,0.0,1.96,0,1.0,3,13.9293278652421,-0.095,1.895,4.56,3.211864406779661,0.0
1,1,2.0,0.36,0.0,1,0.045,1.959,0,0.0,1,2.801583630825069,0.225,1.49,8.827,4.138888888888889,0.0
8,5,10.0,1.57,2.38,1,0.1311,1.979,0,0.0,2,65.61035782849979,0.15,7.3,72.0,1.8481012658227849,0.0
6,5,6.0,1.34,0.0,1,0.0207,2.006,0,0.0,0,22.461780041029265,0.125,6.75,45.158,5.037313432835821,0.0
8,5,8.0,1.57,0.89,1,0.0766,1.971,0,0.0,2,32.576270384523404,-0.395,10.995,46.105,4.469512195121951,0.0
7,2,5.0,1.39,0.0,1,0.0,2.013,1,0.0,0,7.806209927552057,0.4,8.65,0.0,6.2230215827338125,0.0
3,5,7.0,1.63,0.13,1,0.0805,1.958,1,0.0,0,15.814198730656669,-0.745,7.795,48.898,4.4289772727272725,0.0
3,5,6.0,1.44,0.26,1,0.0549,1.97,0,0.0,0,22.71049933189332,0.37,3.19,39.27,1.876470588235294,0.0
8,5,4.0,0.93,0.93,1,0.1736,1.946,0,0.0,2,42.50178309725061,-0.495,4.495,31.129,2.416666666666667,0.0
9,5,4.0,1.0,0.0,1,0.2106,1.963,0,0.0,1,23.12642220745356,-0.395,2.995,31.256,2.995,0.0
0,5,4.0,0.82,0.0,1,0.2231,1.968,0,0.0,1,8.869180501160562,-0.095,1.295,21.0,1.579268292682927,0.0
3,5,5.0,1.4,0.32,1,0.0314,1.974,1,0.0,0,21.22329334595104,0.16,4.39,58.497,2.552325581395349,0.0
7,2,6.0,1.46,0.02,1,0.0,1.949,1,0.0,0,9.308298244257085,0.975,8.3,0.0,5.608108108108109,0.0
1,1,2.0,0.3,0.0,1,0.04,1.964,0,0.0,1,18.13054118622004,-0.02,0.4,0.0,1.3333333333333337,0.0
6,5,5.0,1.2,0.0,1,0.0459,1.992,0,0.0,0,40.05182131372796,-0.15,4.2,47.5,3.5,0.0
7,5,5.0,1.07,0.13,1,0.0233,1.973,0,0.0,0,21.94383571018233,-0.095,2.795,36.47,2.3291666666666666,0.0
1,5,2.0,0.44,0.0,1,0.2168,1.974,0,0.0,1,6.27212878997196,0.255,1.795,35.7,4.079545454545454,0.0
4,2,2.0,0.5,0.0,0,0.0,2.016,0,0.2,3,25.809611146692088,0.07,2.595,3.4,5.19,1.0
8,5,4.0,1.24,0.317,1,0.0932,2.016,1,0.0,2,21.62636603924097,-0.145,5.495,53.278,3.52922286448298,0.0
7,5,5.0,1.39,0.0,1,0.0256,1.975,1,0.0,0,8.51618519629961,-0.095,7.995,46.111,5.751798561151079,0.0
7,5,7.0,2.04,0.12,1,0.0521,1.964,0,0.0,0,5.760609273436017,0.4,15.9,42.45,7.361111111111111,0.0
8,5,2.0,0.43,0.0,1,0.1105,1.993,0,0.0,2,32.307309784429165,0.415,2.295,16.5,5.337209302325582,0.0
8,5,6.0,1.56,0.51,1,0.0814,1.909,0,0.0,2,66.5789543668906,0.55,13.75,49.435,6.642512077294686,0.0
8,5,6.0,1.21,1.21,1,0.1085,1.974,1,0.0,2,41.06470711862511,-0.825,6.995,13.656,2.8904958677685952,0.0
7,5,7.0,1.4,0.15,1,0.0445,1.97,0,0.0,0,11.992775626272657,0.11,5.89,51.6,3.8,0.0
1,5,3.0,0.46,0.0,1,0.2514,1.978,0,0.0,1,19.36328695877675,-0.095,2.195,10.7,4.771739130434782,0.0
6,2,4.0,1.11,0.0,1,0.0,1.978,1,0.0,0,22.5547639491616,-0.395,4.995,25.476,4.499999999999999,0.0
1,5,2.0,0.36,0.0,1,0.2713,1.954,0,0.0,1,5.124117881026258,-0.275,2.375,13.1,6.597222222222222,0.0
7,5,8.0,1.51,0.3,1,0.0177,1.974,0,0.0,0,13.360629058056498,0.105,6.995,33.2,3.8646408839779,0.0
7,2,3.0,0.845,0.0,1,0.0,1.983,1,0.0,0,12.71061279826193,0.085,2.295,0.0,2.715976331360946,0.0
4,2,2.0,0.46,0.0,0,0.0,1.929,0,0.4285714285714285,3,24.62077566918236,0.155,4.195,7.32,9.119565217391305,1.0
4,2,2.0,0.535,0.0,1,0.0,2.015,0,0.8571428571428571,3,23.392154948305937,-0.415,4.695,5.688,8.775700934579438,1.0
4,2,1.0,0.29,0.0,0,0.0,0.0,0,-1.0,3,28.39382095881472,-0.1,1.35,2.4,4.655172413793104,0.0
4,2,3.0,0.735,0.0,1,0.0,1.948,0,1.0,3,31.45833586877552,-0.145,4.295,5.0,5.843537414965986,0.0
9,5,4.0,0.7,0.19,1,0.1815,1.971,0,0.0,1,59.74358805308844,-0.495,1.995,22.67,2.241573033707865,0.0
3,5,5.0,1.29,0.06,1,0.0376,1.963,0,0.0,0,17.426886775071083,0.215,3.895,48.7,2.885185185185185,0.0
7,2,3.0,0.8220000000000001,0.0,1,0.0,1.986,1,0.0,0,20.12957389264076,-0.145,4.795,10.2,5.833333333333333,0.0
9,5,4.0,0.77,0.2,1,0.2347,1.983,0,0.0,1,7.349615294244507,-0.915,1.895,22.519,1.9536082474226808,0.0
4,2,2.5,0.61,0.0,0,0.0,1.902,0,0.0,3,74.07190244617216,0.25,6.1,4.9,10.0,1.0
8,5,6.0,1.57,0.0,1,0.0714,2.019,0,0.0,2,64.0750262373878,0.06,8.49,34.232,5.407643312101911,0.0
9,5,0.0,0.97,0.0,1,0.2065,1.966,0,0.0,1,10.299463377395943,0.3,2.2,25.362,2.268041237113402,0.0
0,5,2.0,0.22,0.0,1,0.278,1.967,0,0.0,1,2.204311024301888,-0.215,0.695,11.215,3.159090909090909,0.0
7,4,8.0,1.46,0.25,1,0.0214,1.974,0,0.0,0,18.334884764409548,-0.385,3.995,54.436,2.3362573099415203,0.0
8,5,7.0,1.54,0.26,1,0.1201,1.988,0,0.0,2,32.99914525049699,-0.475,9.975,31.492,5.541666666666666,0.0
4,2,3.0,0.76,0.0,1,0.0,2.014,0,1.0,3,60.70480763502802,-0.25,3.7,3.6,4.868421052631579,1.0
8,5,7.0,1.88,0.0,1,0.1264,1.908,0,0.0,2,65.61035782849979,0.31,10.5,34.038,5.585106382978724,0.0
