price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
35 703 kr/m²,4 395 000 kr,-25 000 kr (-1 %),Parhus,Bostadsrätt,5 rum,"122,4 m²",N/A,N/A,N/A,1993,28 679 kr/år,Ja,N/A,"Parhus - Gribbylund, Täby kommun - Såld 18 januari 2023",Stockholm,4 370 000 kr
37 760 kr/m²,7 375 000 kr,-125 000 kr (-2 %),Par-/kedje-/radhus,Bostadsrätt,7 rum,192 m²,N/A,N/A,N/A,2007,49 200 kr/år,N/A,N/A,"Par-/kedje-/radhus - Spånga Sundby, Stockholms kommun - Såld 18 januari 2023",Stockholm,7 250 000 kr
N/A,3 250 000 kr,-650 000 kr (-20 %),Kedjehus,Äganderätt,7 rum,135 m²,N/A,N/A,423 m²,1966,64 641 kr/år,N/A,N/A,"Kedjehus - Sunnerby, Nynäshamns kommun - Såld 18 januari 2023",Stockholm,2 600 000 kr
N/A,4 695 000 kr,-500 000 kr (-11 %),Kedjehus,Äganderätt,5 rum,101 m²,25 m²,N/A,434 m²,1977,42 400 kr/år,N/A,N/A,"Kedjehus - Centralt - Nykvarn, Nykvarns kommun - Såld 18 januari 2023",Stockholm,4 195 000 kr
25 758 kr/m²,1 795 000 kr,-95 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,66 m²,N/A,N/A,N/A,1973-1974,4 800 kr/år,Ja,N/A,"Radhus - Bro - Finnsta, Upplands-Bro kommun - Såld 17 januari 2023",Stockholm,1 700 000 kr
31 068 kr/m²,3 490 000 kr,-290 000 kr (-8 %),Radhus,Bostadsrätt,5 rum,103 m²,N/A,N/A,N/A,1962,4 000 kr/år,Ja,N/A,"Radhus - Barkarby, Järfälla kommun - Såld 17 januari 2023",Stockholm,3 200 000 kr
N/A,6 000 000 kr,-100 000 kr (-2 %),Radhus,Äganderätt,5 rum,131 m²,23 m²,N/A,167 m²,1977,50 445 kr/år,Ja,N/A,"Radhus - Skarpäng, Täby kommun - Såld 17 januari 2023",Stockholm,5 900 000 kr
44 656 kr/m²,5 995 000 kr,-145 000 kr (-2 %),Parhus,Bostadsrätt,5 rum,131 m²,N/A,N/A,N/A,2017,N/A,Ja,N/A,"Parhus - Glömsta, Huddinge kommun - Såld 17 januari 2023",Stockholm,5 850 000 kr
N/A,6 495 000 kr,-595 000 kr (-9 %),Parhus,Äganderätt,5 rum,129 m²,N/A,N/A,253 m²,2010,42 750 kr/år,N/A,N/A,"Parhus - Stensängen, Huddinge kommun - Såld 17 januari 2023",Stockholm,5 900 000 kr
27 273 kr/m²,2 200 000 kr,-100 000 kr (-5 %),Radhus,Bostadsrätt,3 rum,77 m²,N/A,N/A,N/A,1973,4 800 kr/år,Ja,N/A,"Radhus - Finnsta, Upplands-Bro kommun - Såld 16 januari 2023",Stockholm,2 100 000 kr
N/A,3 300 000 kr,-50 000 kr (-2 %),Radhus,Äganderätt,4 rum,113 m²,N/A,N/A,161 m²,1969,17 656 kr/år,N/A,N/A,"Radhus - Märsta - Ekilla, Sigtuna kommun - Såld 16 januari 2023",Stockholm,3 250 000 kr
N/A,7 495 000 kr,-545 000 kr (-7 %),Parhus,Äganderätt,6 rum,189 m²,N/A,N/A,314 m²,1991,36 640 kr/år,N/A,N/A,"Parhus - Segeltorp, Huddinge kommun - Såld 16 januari 2023",Stockholm,6 950 000 kr
35 354 kr/m²,3 775 000 kr,-275 000 kr (-7 %),Radhus,Bostadsrätt,4 rum,99 m²,N/A,N/A,N/A,2019-2020,21 265 kr/år,Ja,N/A,"Radhus - Turinge, Nykvarns kommun - Såld 15 januari 2023",Stockholm,3 500 000 kr
N/A,7 695 000 kr,-95 000 kr (-1 %),Parhus,Äganderätt,7 rum,170 m²,N/A,N/A,421 m²,2015,39 437 kr/år,N/A,N/A,"Parhus - Vistaberg, Huddinge kommun - Såld 14 januari 2023",Stockholm,7 600 000 kr
N/A,5 995 000 kr,-145 000 kr (-2 %),Parhus,Äganderätt,4 rum,124 m²,N/A,N/A,565 m²,1995,50 579 kr/år,N/A,N/A,"Parhus - Myrängen, Huddinge kommun - Såld 14 januari 2023",Stockholm,5 850 000 kr
N/A,3 295 000 kr,-45 000 kr (-1 %),Radhus,Tomträtt,5 rum,125 m²,17 m²,N/A,157 m²,1974,38 140 kr/år,Ja,N/A,"Radhus - Botkyrka-alby, Botkyrka kommun - Såld 13 januari 2023",Stockholm,3 250 000 kr
38 351 kr/m²,3 750 000 kr,-145 000 kr (-4 %),Radhus,Bostadsrätt,4 rum,94 m²,N/A,Ja,N/A,1965,9 000 kr/år,Ja,N/A,"Radhus - Töjnan, Sollentuna kommun - Såld 13 januari 2023",Stockholm,3 605 000 kr
31 068 kr/m²,3 495 000 kr,-295 000 kr (-8 %),Radhus,Bostadsrätt,5 rum,103 m²,N/A,N/A,N/A,1962,7 680 kr/år,Ja,N/A,"Radhus - Barkarby, Järfälla kommun - Såld 13 januari 2023",Stockholm,3 200 000 kr
46 591 kr/m²,6 195 000 kr,-45 000 kr (-1 %),Parhus,Bostadsrätt,6 rum,132 m²,N/A,Ja,N/A,2021,35 484 kr/år,Ja,N/A,"Parhus - Högmora, Huddinge kommun - Såld 13 januari 2023",Stockholm,6 150 000 kr
35 160 kr/m²,4 895 000 kr,-500 000 kr (-10 %),Parhus,Bostadsrätt,5 rum,125 m²,N/A,N/A,N/A,2016-2017,33 000 kr/år,N/A,N/A,"Parhus - Norrboda, Upplands-Bro kommun - Såld 13 januari 2023",Stockholm,4 395 000 kr
32 323 kr/m²,3 290 000 kr,-90 000 kr (-3 %),Radhus,Bostadsrätt,5 rum,99 m²,N/A,N/A,N/A,2022,N/A,Ja,N/A,"Radhus - STENINGE SLOTTSBY, Sigtuna kommun - Såld 13 januari 2023",Stockholm,3 200 000 kr
18 421 kr/m²,2 995 000 kr,-195 000 kr (-7 %),Radhus,Bostadsrätt,5 rum,152 m²,N/A,N/A,N/A,1979,24 000 kr/år,N/A,N/A,"Radhus - Centrala Nynäshamn, Nynäshamns kommun - Såld 12 januari 2023",Stockholm,2 800 000 kr
41 611 kr/m²,4 495 000 kr,-105 000 kr (-2 %),Radhus,Bostadsrätt,4 rum,"105,5 m²",N/A,N/A,N/A,1989,10 570 kr/år,Ja,N/A,"Radhus - Jarlaberg, Nacka kommun - Såld 12 januari 2023",Stockholm,4 390 000 kr
58 750 kr/m²,7 295 000 kr,-245 000 kr (-3 %),Radhus,Bostadsrätt,5 rum,120 m²,N/A,Ja,N/A,1963,11 800 kr/år,Ja,"1 av 1, hiss finns ej","Radhus - Enskede - Gamla Enskede, Stockholms kommun - Såld 12 januari 2023",Stockholm,7 050 000 kr
37 736 kr/m²,4 175 000 kr,-175 000 kr (-4 %),Parhus,Bostadsrätt,4 rum,106 m²,N/A,N/A,N/A,1997,24 600 kr/år,Ja,N/A,"Parhus - Bällstaberg, Vallentuna kommun - Såld 11 januari 2023",Stockholm,4 000 000 kr
43 947 kr/m²,2 850 000 kr,-200 000 kr (-7 %),Parhus,Bostadsrätt,3 rum,"60,3 m²",N/A,N/A,N/A,1986,1 260 kr/år,N/A,N/A,"Parhus - Färingsö Korslöt, Ekerö kommun - Såld 10 januari 2023",Stockholm,2 650 000 kr
N/A,4 975 000 kr,-445 000 kr (-9 %),Radhus,Äganderätt,5 rum,133 m²,N/A,Ja,266 m²,1973,31 517 kr/år,Ja,N/A,"Radhus - Viksjö, Järfälla kommun - Såld 06 januari 2023",Stockholm,4 530 000 kr
N/A,3 995 000 kr,-295 000 kr (-7 %),Radhus,Äganderätt,4 rum,92 m²,N/A,N/A,127 m²,1962,66 640 kr/år,Ja,N/A,"Radhus - Skälby, Järfälla kommun - Såld 06 januari 2023",Stockholm,3 700 000 kr
N/A,6 995 000 kr,-895 000 kr (-13 %),Parhus,Äganderätt,4 rum,118 m²,30 m²,N/A,395 m²,1983,46 905 kr/år,N/A,N/A,"Parhus - Visinge, Täby kommun - Såld 06 januari 2023",Stockholm,6 100 000 kr
N/A,4 995 000 kr,-795 000 kr (-16 %),Radhus,Äganderätt,5 rum,119 m²,22 m²,N/A,241 m²,1975,26 130 kr/år,N/A,N/A,"Radhus - Täby kyrkby, Täby kommun - Såld 05 januari 2023",Stockholm,4 200 000 kr
55 085 kr/m²,5 895 000 kr,-45 000 kr (-1 %),Parhus,Bostadsrätt,5 rum,"106,2 m²",N/A,N/A,N/A,2020,18 132 kr/år,N/A,N/A,"Parhus - Täby kyrkby / Trädgårdsstaden, Täby kommun - Såld 05 januari 2023",Stockholm,5 850 000 kr
N/A,4 395 000 kr,-375 000 kr (-9 %),Radhus,Äganderätt,5 rum,115 m²,N/A,N/A,146 m²,1977,35 626 kr/år,N/A,N/A,"Radhus - Tullinge, Botkyrka kommun - Såld 04 januari 2023",Stockholm,4 020 000 kr
N/A,4 695 000 kr,-200 000 kr (-4 %),Radhus,Äganderätt,4 rum,118 m²,13 m²,N/A,224 m²,1970,56 830 kr/år,N/A,N/A,"Radhus - Krusboda, Tyresö kommun - Såld 03 januari 2023",Stockholm,4 495 000 kr
N/A,3 475 000 kr,-175 000 kr (-5 %),Parhus,Äganderätt,5 rum,123 m²,11 m²,Ja,311 m²,1980,51 619 kr/år,Ja,N/A,"Parhus - Ormsta, Vallentuna kommun - Såld 30 december 2022",Stockholm,3 300 000 kr
33 077 kr/m²,4 495 000 kr,-195 000 kr (-4 %),Parhus,Bostadsrätt,5 rum,130 m²,N/A,N/A,N/A,2016,24 000 kr/år,Ja,N/A,"Parhus - Rönninge, Salems kommun - Såld 29 december 2022",Stockholm,4 300 000 kr
54 259 kr/m²,8 995 000 kr,-395 000 kr (-4 %),Par-/kedje-/radhus,Bostadsrätt,6 rum,"158,5 m²",N/A,N/A,N/A,2022,28 500 kr/år,Ja,N/A,"Par-/kedje-/radhus - Nacka / Skurusundet, Nacka kommun - Såld 29 december 2022",Stockholm,8 600 000 kr
N/A,3 695 000 kr,-95 000 kr (-3 %),Radhus,Äganderätt,3 rum,81 m²,N/A,N/A,110 m²,1983,33 228 kr/år,Ja,N/A,"Radhus - Mörtvik / Skogås, Huddinge kommun - Såld 28 december 2022",Stockholm,3 600 000 kr
29 915 kr/m²,3 695 000 kr,-195 000 kr (-5 %),Radhus,Bostadsrätt,5 rum,117 m²,N/A,Ja,N/A,2018,22 800 kr/år,Ja,N/A,"Radhus - Ribby, Haninge kommun - Såld 28 december 2022",Stockholm,3 500 000 kr
31 457 kr/m²,4 995 000 kr,-245 000 kr (-5 %),Radhus,Bostadsrätt,6 rum,151 m²,N/A,N/A,N/A,2022,22 608 kr/år,Ja,N/A,"Radhus - Wijk Oppgård, Upplands Väsby kommun - Såld 28 december 2022",Stockholm,4 750 000 kr
N/A,3 195 000 kr,-245 000 kr (-8 %),Radhus,Äganderätt,4 rum,98 m²,N/A,N/A,153 m²,1973,35 742 kr/år,Ja,N/A,"Radhus - Vårsta, Botkyrka kommun - Såld 27 december 2022",Stockholm,2 950 000 kr
42 553 kr/m²,6 100 000 kr,-100 000 kr (-2 %),Kedjehus,Bostadsrätt,7 rum,141 m²,3 m²,N/A,N/A,2017-2018,27 558 kr/år,Ja,N/A,"Kedjehus - Jakobsberg - Vattmyra, Järfälla kommun - Såld 26 december 2022",Stockholm,6 000 000 kr
N/A,8 695 000 kr,-495 000 kr (-6 %),Parhus,Äganderätt,7 rum,160 m²,N/A,N/A,240 m²,2007,44 850 kr/år,Ja,N/A,"Parhus - Beckomberga, Stockholms kommun - Såld 23 december 2022",Stockholm,8 200 000 kr
N/A,4 350 000 kr,-50 000 kr (-1 %),Radhus,Äganderätt,5 rum,116 m²,18 m²,N/A,111 m²,1981,50 818 kr/år,N/A,N/A,"Radhus - Östra Skogås, Huddinge kommun - Såld 23 december 2022",Stockholm,4 300 000 kr
N/A,5 775 000 kr,-525 000 kr (-9 %),Radhus,Äganderätt,7 rum,170 m²,N/A,N/A,342 m²,1964,64 200 kr/år,Ja,N/A,"Radhus - Spånga - Solhem, Stockholms kommun - Såld 23 december 2022",Stockholm,5 250 000 kr
28 814 kr/m²,3 495 000 kr,-95 000 kr (-3 %),Radhus,Bostadsrätt,5 rum,118 m²,N/A,Ja,N/A,1996,23 340 kr/år,Ja,N/A,"Radhus - Vistaberg, Huddinge kommun - Såld 23 december 2022",Stockholm,3 400 000 kr
37 698 kr/m²,5 195 000 kr,-445 000 kr (-9 %),Radhus,Bostadsrätt,5 rum,126 m²,N/A,N/A,N/A,2014,27 072 kr/år,Ja,N/A,"Radhus - Barkarbystaden, Järfälla kommun - Såld 23 december 2022",Stockholm,4 750 000 kr
33 478 kr/m²,1 995 000 kr,-70 000 kr (-4 %),Radhus,Bostadsrätt,2 rum,"57,5 m²",N/A,N/A,N/A,1976,N/A,Ja,N/A,"Radhus - Akalla Trädgårdsstaden, Stockholms kommun - Såld 22 december 2022",Stockholm,1 925 000 kr
N/A,3 895 000 kr,-265 000 kr (-7 %),Parhus,Äganderätt,4 rum,120 m²,N/A,N/A,351 m²,1990,27 500 kr/år,Ja,N/A,"Parhus - Södertälje, Södertälje kommun - Såld 22 december 2022",Stockholm,3 630 000 kr
36 653 kr/m²,4 975 000 kr,-375 000 kr (-8 %),Radhus,Bostadsrätt,6 rum,"125,5 m²",12 m²,N/A,N/A,2022,29 400 kr/år,Ja,N/A,"Radhus - Stortorp, Huddinge kommun - Såld 22 december 2022",Stockholm,4 600 000 kr
N/A,3 495 000 kr,-295 000 kr (-8 %),Radhus,Tomträtt,5 rum,120 m²,25 m²,N/A,227 m²,1967,49 120 kr/år,N/A,N/A,"Radhus - Salem, Salems kommun - Såld 22 december 2022",Stockholm,3 200 000 kr
N/A,3 495 000 kr,-153 000 kr (-4 %),Radhus,Tomträtt,N/A,136 m²,N/A,Ja,298 m²,1971,36 576 kr/år,Ja,N/A,"Radhus - Norsborg, Botkyrka kommun - Såld 21 december 2022",Stockholm,3 342 000 kr
N/A,6 995 000 kr,-95 000 kr (-1 %),Kedjehus,Äganderätt,5 rum,144 m²,N/A,N/A,357 m²,2017,37 298 kr/år,N/A,N/A,"Kedjehus - Segeltorp/Långsjön, Huddinge kommun - Såld 21 december 2022",Stockholm,6 900 000 kr
N/A,5 995 000 kr,-70 000 kr (-1 %),Radhus,Äganderätt,5 rum,93 m²,64 m²,Ja,243 m²,1948,48 100 kr/år,Ja,N/A,"Radhus - Gubbängen, Stockholms kommun - Såld 21 december 2022",Stockholm,5 925 000 kr
N/A,10 495 000 kr,-495 000 kr (-5 %),Par-/kedje-/radhus,Äganderätt,5 rum,140 m²,N/A,N/A,338 m²,1979,40 100 kr/år,Ja,N/A,"Par-/kedje-/radhus - Djursholm, Danderyds kommun - Såld 21 december 2022",Stockholm,10 000 000 kr
N/A,4 795 000 kr,-1 045 000 kr (-22 %),Kedjehus,Äganderätt,4 rum,112 m²,N/A,N/A,212 m²,1974,60 572 kr/år,N/A,N/A,"Kedjehus - Fresta, Upplands Väsby kommun - Såld 21 december 2022",Stockholm,3 750 000 kr
34 343 kr/m²,3 590 000 kr,-190 000 kr (-5 %),Radhus,Bostadsrätt,4 rum,99 m²,N/A,N/A,N/A,2022,N/A,Ja,N/A,"Radhus - Vårberg, Stockholms kommun - Såld 21 december 2022",Stockholm,3 400 000 kr
N/A,5 995 000 kr,-3 661 667 kr (-61 %),Par-/kedje-/radhus,Äganderätt,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Par-/kedje-/radhus - Kragstalund, Vallentuna kommun - Såld 20 december 2022",Stockholm,2 333 333 kr
N/A,8 900 000 kr,-1 150 000 kr (-13 %),Radhus,Äganderätt,6 rum,147 m²,43 m²,N/A,364 m²,1970,16 900 kr/år,N/A,N/A,"Radhus - Rudboda, Lidingö kommun - Såld 19 december 2022",Stockholm,7 750 000 kr
N/A,11 950 000 kr,-450 000 kr (-4 %),Par-/kedje-/radhus,Äganderätt,6 rum,160 m²,N/A,N/A,452 m²,1988,49 900 kr/år,N/A,N/A,"Par-/kedje-/radhus - Saltsjöbaden, Nacka kommun - Såld 18 december 2022",Stockholm,11 500 000 kr
87 629 kr/m²,17 500 000 kr,-500 000 kr (-3 %),Parhus,Bostadsrätt,6 rum,194 m²,45 m²,N/A,N/A,2022,N/A,N/A,N/A,"Parhus - Brevik, Lidingö kommun - Såld 18 december 2022",Stockholm,17 000 000 kr
N/A,4 100 000 kr,-105 000 kr (-3 %),Radhus,Äganderätt,4 rum,130 m²,17 m²,N/A,229 m²,1958,36 525 kr/år,N/A,N/A,"Radhus - Hässelby, Stockholms kommun - Såld 17 december 2022",Stockholm,3 995 000 kr
41 279 kr/m²,3 595 000 kr,-45 000 kr (-1 %),Radhus,Bostadsrätt,4 rum,86 m²,N/A,Ja,N/A,2005,10 619 kr/år,Ja,N/A,"Radhus - Viksjö, Järfälla kommun - Såld 17 december 2022",Stockholm,3 550 000 kr
39 416 kr/m²,5 595 000 kr,-195 000 kr (-3 %),Kedjehus,Bostadsrätt,5 rum,137 m²,N/A,N/A,N/A,2017,17 200 kr/år,Ja,N/A,"Kedjehus - Jakobsberg, Järfälla kommun - Såld 17 december 2022",Stockholm,5 400 000 kr
36 364 kr/m²,4 995 000 kr,-595 000 kr (-12 %),Radhus,Bostadsrätt,5 rum,121 m²,N/A,Ja,N/A,2021,53 840 kr/år,Ja,N/A,"Radhus - Svinninge, Österåkers kommun - Såld 16 december 2022",Stockholm,4 400 000 kr
N/A,3 795 000 kr,-495 000 kr (-13 %),Radhus,Äganderätt,4 rum,116 m²,N/A,Ja,146 m²,1979,45 900 kr/år,Ja,N/A,"Radhus - Drevviksstrand - Skogås, Huddinge kommun - Såld 16 december 2022",Stockholm,3 300 000 kr
N/A,2 995 000 kr,-195 000 kr (-7 %),Par-/kedje-/radhus,Äganderätt,4 rum,106 m²,10 m²,N/A,337 m²,1990,45 200 kr/år,N/A,N/A,"Par-/kedje-/radhus - Sorunda, Nynäshamns kommun - Såld 16 december 2022",Stockholm,2 800 000 kr
N/A,3 995 000 kr,-195 000 kr (-5 %),Radhus,Tomträtt,6 rum,136 m²,N/A,Ja,190 m²,1971,43 900 kr/år,Ja,N/A,"Radhus - Botkyrka-Norsborg, Botkyrka kommun - Såld 15 december 2022",Stockholm,3 800 000 kr
36 320 kr/m²,4 695 000 kr,-155 000 kr (-3 %),Parhus,Bostadsrätt,4 rum,125 m²,N/A,N/A,N/A,N/A,21 228 kr/år,Ja,N/A,"Parhus - Norrboda - Kungsängen, Upplands-Bro kommun - Såld 15 december 2022",Stockholm,4 540 000 kr
N/A,4 995 000 kr,-245 000 kr (-5 %),Radhus,Äganderätt,5 rum,125 m²,N/A,N/A,203 m²,1982,57 074 kr/år,N/A,N/A,"Radhus - Söderby, Haninge kommun - Såld 15 december 2022",Stockholm,4 750 000 kr
N/A,4 495 000 kr,-195 000 kr (-4 %),Kedjehus,Äganderätt,4 rum,148 m²,N/A,N/A,428 m²,1991,41 700 kr/år,N/A,N/A,"Kedjehus - Tumba, Botkyrka kommun - Såld 15 december 2022",Stockholm,4 300 000 kr
68 182 kr/m²,7 690 000 kr,-190 000 kr (-2 %),Radhus,Bostadsrätt,5 rum,110 m²,N/A,N/A,N/A,2016,31 800 kr/år,Ja,N/A,"Radhus - Klingsta, Danderyds kommun - Såld 15 december 2022",Stockholm,7 500 000 kr
N/A,6 500 000 kr,-300 000 kr (-5 %),Kedjehus,Äganderätt,5 rum,128 m²,N/A,N/A,195 m²,2011,35 082 kr/år,Ja,N/A,"Kedjehus - Sjöberg, Sollentuna kommun - Såld 15 december 2022",Stockholm,6 200 000 kr
N/A,3 595 000 kr,-45 000 kr (-1 %),Radhus,Äganderätt,5 rum,129 m²,N/A,N/A,274 m²,1969,45 360 kr/år,N/A,N/A,"Radhus - Viksjö, Järfälla kommun - Såld 15 december 2022",Stockholm,3 550 000 kr
38 022 kr/m²,3 595 000 kr,-97 000 kr (-3 %),Radhus,Bostadsrätt,4 rum,92 m²,N/A,N/A,N/A,2020,17 691 kr/år,Ja,N/A,"Radhus - Västerhaninge, Haninge kommun - Såld 14 december 2022",Stockholm,3 498 000 kr
N/A,4 495 000 kr,-220 000 kr (-5 %),Kedjehus,Äganderätt,5 rum,117 m²,37 m²,Ja,409 m²,1970,56 558 kr/år,Ja,N/A,"Kedjehus - Tumba, Botkyrka kommun - Såld 14 december 2022",Stockholm,4 275 000 kr
45 217 kr/m²,5 375 000 kr,-175 000 kr (-3 %),Radhus,Bostadsrätt,4 rum,115 m²,N/A,N/A,N/A,1959,6 000 kr/år,N/A,N/A,"Radhus - Häggvik, Sollentuna kommun - Såld 14 december 2022",Stockholm,5 200 000 kr
N/A,5 995 000 kr,-995 000 kr (-17 %),Radhus,Äganderätt,5 rum,124 m²,N/A,N/A,214 m²,1987,41 374 kr/år,N/A,N/A,"Radhus - Fruvik, Värmdö kommun - Såld 14 december 2022",Stockholm,5 000 000 kr
17 077 kr/m²,2 295 000 kr,-75 000 kr (-3 %),Radhus,Bostadsrätt,5 rum,130 m²,N/A,N/A,N/A,1984,N/A,Ja,N/A,"Radhus - Lina Hage, Södertälje kommun - Såld 14 december 2022",Stockholm,2 220 000 kr
N/A,4 875 000 kr,-575 000 kr (-12 %),Kedjehus,Äganderätt,N/A,139 m²,N/A,N/A,253 m²,1973,47 000 kr/år,N/A,N/A,"Kedjehus - Fiskarhöjden Saltsjöbaden, Nacka kommun - Såld 13 december 2022",Stockholm,4 300 000 kr
23 311 kr/m²,3 995 000 kr,-545 000 kr (-14 %),Parhus,Bostadsrätt,5 rum,148 m²,N/A,N/A,N/A,2017,18 840 kr/år,Ja,N/A,"Parhus - Norra Kallfors, Södertälje kommun - Såld 13 december 2022",Stockholm,3 450 000 kr
N/A,3 995 000 kr,-320 000 kr (-8 %),Radhus,Äganderätt,6 rum,117 m²,65 m²,N/A,226 m²,1971,49 660 kr/år,N/A,N/A,"Radhus - Hässelby, Stockholms kommun - Såld 13 december 2022",Stockholm,3 675 000 kr
37 500 kr/m²,5 195 000 kr,-395 000 kr (-8 %),Radhus,Bostadsrätt,5 rum,128 m²,N/A,N/A,N/A,2008,27 260 kr/år,Ja,N/A,"Radhus - Hässelby Norra Villastad, Stockholms kommun - Såld 13 december 2022",Stockholm,4 800 000 kr
N/A,4 850 000 kr,-350 000 kr (-7 %),Radhus,Äganderätt,4 rum,80 m²,N/A,N/A,124 m²,2006,39 852 kr/år,N/A,N/A,"Radhus - Gustavsberg - Charlottendal, Värmdö kommun - Såld 13 december 2022",Stockholm,4 500 000 kr
N/A,5 295 000 kr,-145 000 kr (-3 %),Radhus,Äganderätt,5 rum,125 m²,N/A,N/A,235 m²,2005,49 372 kr/år,N/A,N/A,"Radhus - Torshäll, Värmdö kommun - Såld 13 december 2022",Stockholm,5 150 000 kr
N/A,5 500 000 kr,-300 000 kr (-5 %),Kedjehus,Äganderätt,5 rum,122 m²,N/A,N/A,294 m²,1998,36 600 kr/år,N/A,N/A,"Kedjehus - Vinsta - Vällingby, Stockholms kommun - Såld 12 december 2022",Stockholm,5 200 000 kr
N/A,5 495 000 kr,-295 000 kr (-5 %),Radhus,Äganderätt,5 rum,112 m²,N/A,N/A,171 m²,1998,37 000 kr/år,Ja,N/A,"Radhus - Segeltorp, Huddinge kommun - Såld 12 december 2022",Stockholm,5 200 000 kr
14 595 kr/m²,1 695 000 kr,-75 000 kr (-4 %),Radhus,Bostadsrätt,4 rum,111 m²,N/A,N/A,N/A,1989,11 364 kr/år,Ja,N/A,"Radhus - Flygfältet, Norrtälje kommun - Såld 12 december 2022",Stockholm,1 620 000 kr
44 361 kr/m²,6 000 000 kr,-100 000 kr (-2 %),Parhus,Bostadsrätt,5 rum,133 m²,N/A,N/A,N/A,2020,29 940 kr/år,Ja,N/A,"Parhus - Högmora, Huddinge kommun - Såld 12 december 2022",Stockholm,5 900 000 kr
28 280 kr/m²,2 995 000 kr,-365 000 kr (-12 %),Radhus,Bostadsrätt,3 rum,93 m²,N/A,N/A,N/A,1969,17 936 kr/år,Ja,N/A,"Radhus - Salem, Salems kommun - Såld 11 december 2022",Stockholm,2 630 000 kr
N/A,3 795 000 kr,-395 000 kr (-10 %),Radhus,Äganderätt,3 rum,81 m²,N/A,N/A,110 m²,1982,41 300 kr/år,Ja,N/A,"Radhus - Skogås, Huddinge kommun - Såld 11 december 2022",Stockholm,3 400 000 kr
44 773 kr/m²,4 995 000 kr,-70 000 kr (-1 %),Radhus,Bostadsrätt,5 rum,110 m²,N/A,Ja,N/A,2021,19 200 kr/år,Ja,N/A,"Radhus - Löttingelund, Täby kommun - Såld 11 december 2022",Stockholm,4 925 000 kr
36 842 kr/m²,4 395 000 kr,-195 000 kr (-4 %),Radhus,Bostadsrätt,5 rum,114 m²,N/A,Ja,N/A,2001,9 800 kr/år,Ja,N/A,"Radhus - Vällingby - Grimsta, Stockholms kommun - Såld 10 december 2022",Stockholm,4 200 000 kr
N/A,3 595 000 kr,-545 000 kr (-15 %),Radhus,Äganderätt,4 rum,92 m²,N/A,N/A,133 m²,1962,57 600 kr/år,Ja,N/A,"Radhus - Skälby, Järfälla kommun - Såld 09 december 2022",Stockholm,3 050 000 kr
N/A,4 995 000 kr,-145 000 kr (-3 %),Radhus,Äganderätt,5 rum,129 m²,10 m²,N/A,151 m²,1980,51 400 kr/år,Ja,N/A,"Radhus - Öringe, Tyresö kommun - Såld 09 december 2022",Stockholm,4 850 000 kr
N/A,4 395 000 kr,-145 000 kr (-3 %),Kedjehus,Äganderätt,5 rum,129 m²,N/A,N/A,255 m²,1978,28 946 kr/år,Ja,N/A,"Kedjehus - Brunna - Kungsängen, Upplands-Bro kommun - Såld 09 december 2022",Stockholm,4 250 000 kr
N/A,5 895 000 kr,-595 000 kr (-10 %),Radhus,Äganderätt,6 rum,128 m²,22 m²,N/A,189 m²,1979,55 077 kr/år,N/A,N/A,"Radhus - Östra Orminge, Nacka kommun - Såld 09 december 2022",Stockholm,5 300 000 kr
N/A,3 975 000 kr,-225 000 kr (-6 %),Radhus,Äganderätt,6 rum,121 m²,N/A,N/A,104 m²,1972,46 608 kr/år,N/A,N/A,"Radhus - Smedby, Österåkers kommun - Såld 09 december 2022",Stockholm,3 750 000 kr
N/A,5 495 000 kr,-195 000 kr (-4 %),Kedjehus,Äganderätt,7 rum,112 m²,96 m²,N/A,518 m²,1969,45 250 kr/år,N/A,N/A,"Kedjehus - Ramsdalen, Haninge kommun - Såld 09 december 2022",Stockholm,5 300 000 kr
20 488 kr/m²,2 195 000 kr,-95 000 kr (-4 %),Radhus,Bostadsrätt,4 rum,"102,5 m²",N/A,N/A,N/A,N/A,4 800 kr/år,N/A,N/A,"Radhus - Vårby, Huddinge kommun - Såld 08 december 2022",Stockholm,2 100 000 kr
36 364 kr/m²,4 995 000 kr,-195 000 kr (-4 %),Parhus,Bostadsrätt,4 rum,132 m²,N/A,Ja,N/A,1996,28 100 kr/år,Ja,N/A,"Parhus - Segeltorp, Huddinge kommun - Såld 08 december 2022",Stockholm,4 800 000 kr
N/A,3 595 000 kr,-175 000 kr (-5 %),Radhus,Äganderätt,4 rum,129 m²,N/A,N/A,245 m²,1970,36 020 kr/år,Ja,N/A,"Radhus - Viksjö, Järfälla kommun - Såld 08 december 2022",Stockholm,3 420 000 kr
