price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,4 595 000 kr,+405 000 kr (+9 %),Villa,Äganderätt,5 rum,142 m²,7 m²,N/A,796 m²,1976,47 000 kr/år,N/A,N/A,"Villa - Tullinge, Botkyrka kommun - Såld 17 augusti 2022",Stockholm,5 000 000 kr
N/A,3 895 000 kr,+805 001 kr (+21 %),Villa,Äganderätt,"2,5 rum",43 m²,15 m²,N/A,2 671 m²,1975,40 008 kr/år,N/A,N/A,"Villa - Tungelsta, Haninge kommun - Såld 17 augusti 2022",Stockholm,4 700 001 kr
N/A,7 495 000 kr,+525 000 kr (+7 %),Villa,Äganderätt,5 rum,95 m²,47 m²,N/A,3 705 m²,1940,33 375 kr/år,N/A,N/A,"Villa - Orrnäset, Tyresö kommun - Såld 17 augusti 2022",Stockholm,8 020 000 kr
N/A,1 995 000 kr,+375 000 kr (+19 %),Villa,Äganderätt,3 rum,42 m²,N/A,N/A,562 m²,1968,20 305 kr/år,N/A,N/A,"Villa - Lisö, Nynäshamns kommun - Såld 16 augusti 2022",Stockholm,2 370 000 kr
N/A,3 495 000 kr,+405 000 kr (+12 %),Villa,Äganderätt,4 rum,130 m²,N/A,N/A,737 m²,1973,30 516 kr/år,Ja,N/A,"Villa - Svinninge, Österåkers kommun - Såld 16 augusti 2022",Stockholm,3 900 000 kr
N/A,4 600 000 kr,+25 000 kr (+1 %),Villa,Äganderätt,4 rum,108 m²,24 m²,N/A,600 m²,1941,39 600 kr/år,N/A,N/A,"Villa - Spånga - Bromsten, Stockholms kommun - Såld 16 augusti 2022",Stockholm,4 625 000 kr
N/A,5 950 000 kr,+450 000 kr (+8 %),Villa,Äganderätt,7 rum,209 m²,63 m²,N/A,778 m²,1980,50 020 kr/år,N/A,N/A,"Villa - Märsta - Steninge, Sigtuna kommun - Såld 16 augusti 2022",Stockholm,6 400 000 kr
N/A,4 750 000 kr,+650 000 kr (+14 %),Villa,Äganderätt,7 rum,137 m²,N/A,N/A,328 m²,1980,61 886 kr/år,N/A,N/A,"Villa - Spånlöt, Österåkers kommun - Såld 16 augusti 2022",Stockholm,5 400 000 kr
N/A,4 500 000 kr,+500 000 kr (+11 %),Villa,Äganderätt,4 rum,101 m²,N/A,N/A,"6,1 ha",1992,33 727 kr/år,N/A,N/A,"Villa - Väddö, Norrtälje kommun - Såld 15 augusti 2022",Stockholm,5 000 000 kr
N/A,2 995 000 kr,+625 000 kr (+21 %),Villa,Äganderätt,4 rum,96 m²,42 m²,N/A,649 m²,1965,18 212 kr/år,N/A,N/A,"Villa - Gamla Bro, Upplands-Bro kommun - Såld 15 augusti 2022",Stockholm,3 620 000 kr
N/A,4 495 000 kr,+685 000 kr (+15 %),Villa,Äganderätt,5 rum,138 m²,N/A,N/A,3 957 m²,1986,42 600 kr/år,Ja,N/A,"Villa - Vettershaga, Bergshamra, Norrtälje kommun - Såld 15 augusti 2022",Stockholm,5 180 000 kr
N/A,8 495 000 kr,+155 000 kr (+2 %),Villa,Äganderätt,6 rum,167 m²,166 m²,Ja,1 723 m²,1950,112 347 kr/år,Ja,N/A,"Villa - Lindholmen, Vallentuna kommun - Såld 14 augusti 2022",Stockholm,8 650 000 kr
N/A,5 295 000 kr,+175 000 kr (+3 %),Villa,Äganderätt,8 rum,177 m²,N/A,N/A,459 m²,1981,55 042 kr/år,N/A,N/A,"Villa - Vendelsö, Haninge kommun - Såld 14 augusti 2022",Stockholm,5 470 000 kr
N/A,6 395 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,5 rum,110 m²,100 m²,N/A,783 m²,1934,22 676 kr/år,N/A,N/A,"Villa - Stortorp, Huddinge kommun - Såld 13 augusti 2022",Stockholm,6 600 000 kr
N/A,14 900 000 kr,+600 000 kr (+4 %),Villa,Äganderätt,5 rum,188 m²,5 m²,N/A,732 m²,1971,45 300 kr/år,N/A,N/A,"Villa - Skärsätra/Kottla, Lidingö kommun - Såld 13 augusti 2022",Stockholm,15 500 000 kr
N/A,12 995 000 kr,+1 005 000 kr (+8 %),Villa,Äganderätt,N/A,177 m²,N/A,N/A,4 179 m²,2016,59 600 kr/år,N/A,N/A,"Villa - Ingarö - Fagerholm, Värmdö kommun - Såld 13 augusti 2022",Stockholm,14 000 000 kr
N/A,12 900 000 kr,+2 200 000 kr (+17 %),Villa,Äganderätt,4 rum,90 m²,39 m²,Ja,590 m²,1919,64 700 kr/år,Ja,N/A,"Villa - Trolldalen, Lidingö kommun - Såld 12 augusti 2022",Stockholm,15 100 000 kr
N/A,12 925 000 kr,+1 700 000 kr (+13 %),Villa,Äganderätt,7 rum,129 m²,73 m²,N/A,449 m²,1926,49 500 kr/år,N/A,N/A,"Villa - Enskede/Kärringstan, Stockholms kommun - Såld 12 augusti 2022",Stockholm,14 625 000 kr
N/A,2 550 000 kr,+50 000 kr (+2 %),Vinterbonat fritidshus,Bostadsrätt,3 rum,64 m²,N/A,N/A,575 m²,2019,15 960 kr/år,Ja,N/A,"Vinterbonat fritidshus - Ljusterö, Österåkers kommun - Såld 12 augusti 2022",Stockholm,2 600 000 kr
N/A,5 895 000 kr,+65 000 kr (+1 %),Villa,Äganderätt,6 rum,155 m²,23 m²,N/A,915 m²,1958,48 939 kr/år,Ja,N/A,"Villa - Ormsta, Vallentuna kommun - Såld 12 augusti 2022",Stockholm,5 960 000 kr
N/A,3 995 000 kr,+555 000 kr (+14 %),Villa,Äganderätt,5 rum,139 m²,79 m²,N/A,2 710 m²,1939,62 193 kr/år,Ja,N/A,"Villa - Boda/Åsättra/Roslags Kulla, Österåkers kommun - Såld 11 augusti 2022",Stockholm,4 550 000 kr
N/A,4 995 000 kr,+380 000 kr (+8 %),Villa,Äganderätt,7 rum,126 m²,136 m²,N/A,1 382 m²,1973,69 328 kr/år,N/A,N/A,"Villa - Grisslehamn, Norrtälje kommun - Såld 11 augusti 2022",Stockholm,5 375 000 kr
N/A,2 695 000 kr,+455 000 kr (+17 %),Villa,Äganderätt,5 rum,108 m²,N/A,N/A,543 m²,1983,53 100 kr/år,Ja,N/A,"Villa - Ösmo, Nynäshamns kommun - Såld 11 augusti 2022",Stockholm,3 150 000 kr
N/A,11 950 000 kr,+700 000 kr (+6 %),Villa,Äganderätt,7 rum,201 m²,84 m²,N/A,905 m²,1959,60 362 kr/år,N/A,N/A,"Villa - Skogsvik, Danderyds kommun - Såld 11 augusti 2022",Stockholm,12 650 000 kr
N/A,4 995 000 kr,+505 000 kr (+10 %),Villa,Äganderätt,4 rum,62 m²,1 m²,N/A,1 935 m²,2016,39 455 kr/år,Ja,N/A,"Villa - Högmora, Huddinge kommun - Såld 11 augusti 2022",Stockholm,5 500 000 kr
N/A,7 495 000 kr,+705 000 kr (+9 %),Villa,Äganderätt,8 rum,176 m²,34 m²,N/A,578 m²,1993,39 402 kr/år,N/A,N/A,"Villa - Norra Söderby, Haninge kommun - Såld 11 augusti 2022",Stockholm,8 200 000 kr
N/A,5 795 000 kr,+30 000 kr (+1 %),Villa,Äganderätt,3 rum,96 m²,N/A,N/A,1 191 m²,1947,54 197 kr/år,N/A,N/A,"Villa - Margretelund, Österåkers kommun - Såld 11 augusti 2022",Stockholm,5 825 000 kr
N/A,4 795 000 kr,+365 000 kr (+8 %),Villa,Äganderätt,7 rum,229 m²,39 m²,N/A,780 m²,1974,39 183 kr/år,Ja,N/A,"Villa - Bro - Finnsta, Upplands-Bro kommun - Såld 10 augusti 2022",Stockholm,5 160 000 kr
N/A,1 975 000 kr,+225 000 kr (+11 %),Villa,Äganderätt,4 rum,89 m²,76 m²,N/A,1 756 m²,1948,39 869 kr/år,N/A,N/A,"Villa - Centralt, Norrtälje kommun - Såld 10 augusti 2022",Stockholm,2 200 000 kr
N/A,3 375 000 kr,+225 000 kr (+7 %),Villa,Äganderätt,7 rum,108 m²,102 m²,N/A,2 035 m²,1973,38 676 kr/år,N/A,N/A,Villa - Norrtälje kommun - Såld 10 augusti 2022,Stockholm,3 600 000 kr
N/A,3 995 000 kr,+255 000 kr (+6 %),Villa,Äganderätt,3 rum,55 m²,N/A,N/A,2 260 m²,1947,18 550 kr/år,N/A,N/A,"Villa - Torsby, Värmdö kommun - Såld 10 augusti 2022",Stockholm,4 250 000 kr
N/A,1 885 000 kr,+40 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,3 rum,51 m²,20 m²,N/A,2 092 m²,1974,21 504 kr/år,N/A,N/A,"Vinterbonat fritidshus - Dyvik-Vätö, Norrtälje kommun - Såld 10 augusti 2022",Stockholm,1 925 000 kr
N/A,2 995 000 kr,+205 000 kr (+7 %),Villa,Äganderätt,8 rum,124 m²,124 m²,N/A,978 m²,1972,59 697 kr/år,N/A,N/A,"Villa - Rimbo - centralt, Norrtälje kommun - Såld 10 augusti 2022",Stockholm,3 200 000 kr
N/A,6 850 000 kr,+350 000 kr (+5 %),Villa,Äganderätt,4 rum,110 m²,N/A,N/A,2 096 m²,1963,64 100 kr/år,Ja,N/A,"Villa - Resarö, Vaxholms kommun - Såld 10 augusti 2022",Stockholm,7 200 000 kr
N/A,4 450 000 kr,+250 000 kr (+6 %),Villa,Äganderätt,6 rum,83 m²,97 m²,N/A,2 353 m²,1952,34 500 kr/år,N/A,N/A,"Villa - Ljusterö, Österåkers kommun - Såld 09 augusti 2022",Stockholm,4 700 000 kr
N/A,8 490 000 kr,+60 000 kr (+1 %),Villa,Äganderätt,7 rum,186 m²,93 m²,N/A,1 293 m²,1952,54 184 kr/år,N/A,N/A,"Villa - Västra Jakobsberg, Järfälla kommun - Såld 08 augusti 2022",Stockholm,8 550 000 kr
N/A,9 150 000 kr,+550 000 kr (+6 %),Villa,Äganderätt,5 rum,169 m²,51 m²,N/A,975 m²,1978,38 500 kr/år,N/A,N/A,"Villa - Herrängen, Stockholms kommun - Såld 05 augusti 2022",Stockholm,9 700 000 kr
N/A,2 795 000 kr,+485 000 kr (+17 %),Vinterbonat fritidshus,Äganderätt,3 rum,53 m²,N/A,N/A,2 985 m²,1965,33 481 kr/år,N/A,N/A,"Vinterbonat fritidshus - Torpa skog+Hoppet, Haninge kommun - Såld 04 augusti 2022",Stockholm,3 280 000 kr
N/A,4 500 000 kr,+525 000 kr (+12 %),Vinterbonat fritidshus,Äganderätt,2 rum,76 m²,N/A,N/A,2 771 m²,2004,31 100 kr/år,N/A,N/A,"Vinterbonat fritidshus - Hummelbol, Norrtälje kommun - Såld 03 augusti 2022",Stockholm,5 025 000 kr
N/A,3 975 000 kr,+175 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,5 rum,81 m²,41 m²,N/A,2 723 m²,1962,3 200 kr/år,N/A,N/A,"Vinterbonat fritidshus - Dyvik by, Norrtälje kommun - Såld 02 augusti 2022",Stockholm,4 150 000 kr
N/A,9 990 000 kr,+210 000 kr (+2 %),Villa,Äganderätt,6 rum,155 m²,6 m²,Ja,551 m²,2016,33 025 kr/år,Ja,N/A,"Villa - Kolvik, Värmdö kommun - Såld 01 augusti 2022",Stockholm,10 200 000 kr
N/A,3 750 000 kr,+300 000 kr (+8 %),Villa,Äganderätt,5 rum,120 m²,N/A,N/A,2 690 m²,2008,46 500 kr/år,N/A,N/A,"Villa - Harka, Norrtälje kommun - Såld 01 augusti 2022",Stockholm,4 050 000 kr
N/A,11 495 000 kr,+223 323 kr (+2 %),Villa,Äganderätt,9 rum,208 m²,65 m²,N/A,1 163 m²,1925,71 000 kr/år,N/A,N/A,"Villa - Älta - Erstavik, Nacka kommun - Såld 31 juli 2022",Stockholm,11 718 323 kr
N/A,3 950 000 kr,+50 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,4 rum,65 m²,N/A,N/A,2 156 m²,1965,12 825 kr/år,N/A,N/A,"Vinterbonat fritidshus - Evlinge, Värmdö kommun - Såld 30 juli 2022",Stockholm,4 000 000 kr
N/A,3 750 000 kr,+100 000 kr (+3 %),Villa,Äganderätt,3 rum,94 m²,20 m²,N/A,2 377 m²,1990,39 750 kr/år,N/A,N/A,"Villa - Ekskogen, Vallentuna kommun - Såld 29 juli 2022",Stockholm,3 850 000 kr
N/A,4 750 000 kr,+150 000 kr (+3 %),Villa,Äganderätt,7 rum,159 m²,N/A,N/A,523 m²,1972,34 449 kr/år,Ja,N/A,"Villa - Järna, Södertälje kommun - Såld 29 juli 2022",Stockholm,4 900 000 kr
N/A,7 495 000 kr,+405 000 kr (+5 %),Villa,Äganderätt,7 rum,168 m²,N/A,Ja,568 m²,1975,48 755 kr/år,Ja,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 29 juli 2022",Stockholm,7 900 000 kr
N/A,7 795 000 kr,+205 000 kr (+3 %),Villa,Tomträtt,4 rum,64 m²,62 m²,N/A,481 m²,1944,46 100 kr/år,N/A,N/A,"Villa - Tallkrogen, Stockholms kommun - Såld 29 juli 2022",Stockholm,8 000 000 kr
N/A,4 495 000 kr,+905 000 kr (+20 %),Villa,Äganderätt,3 rum,77 m²,16 m²,N/A,2 737 m²,2009,27 760 kr/år,N/A,N/A,"Villa - Skälsmara, Värmdö kommun - Såld 29 juli 2022",Stockholm,5 400 000 kr
N/A,2 495 000 kr,+380 000 kr (+15 %),Vinterbonat fritidshus,Äganderätt,4 rum,77 m²,N/A,N/A,2 339 m²,1977,23 620 kr/år,N/A,N/A,"Vinterbonat fritidshus - Dyvik-Vätö, Norrtälje kommun - Såld 28 juli 2022",Stockholm,2 875 000 kr
N/A,1 895 000 kr,+105 000 kr (+6 %),Vinterbonat fritidshus,Äganderätt,4 rum,67 m²,N/A,N/A,2 303 m²,1977,18 513 kr/år,N/A,N/A,"Vinterbonat fritidshus - Vätö, Norrtälje kommun - Såld 27 juli 2022",Stockholm,2 000 000 kr
N/A,4 675 000 kr,+275 000 kr (+6 %),Villa,Äganderätt,5 rum,125 m²,"3,5 m²",N/A,222 m²,1960,44 100 kr/år,N/A,N/A,"Villa - Edsängen, Sollentuna kommun - Såld 26 juli 2022",Stockholm,4 950 000 kr
N/A,7 995 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,7 rum,165 m²,30 m²,N/A,982 m²,2000,45 599 kr/år,N/A,N/A,"Villa - Ingarö - Fågelvik, Värmdö kommun - Såld 22 juli 2022",Stockholm,8 500 000 kr
N/A,7 295 000 kr,+155 000 kr (+2 %),Villa,Äganderätt,5 rum,137 m²,N/A,N/A,910 m²,1978,38 215 kr/år,N/A,N/A,"Villa - Hörningsnäs, Huddinge kommun - Såld 22 juli 2022",Stockholm,7 450 000 kr
N/A,4 995 000 kr,+205 000 kr (+4 %),Villa,Äganderätt,5 rum,150 m²,N/A,N/A,896 m²,1971,40 678 kr/år,N/A,N/A,"Villa - Fågelsången, Norrtälje kommun - Såld 21 juli 2022",Stockholm,5 200 000 kr
N/A,4 995 000 kr,+75 000 kr (+2 %),Villa,Äganderätt,6 rum,73 m²,N/A,N/A,2 500 m²,1909,47 699 kr/år,Ja,N/A,"Villa - Norrö, Österåkers kommun - Såld 20 juli 2022",Stockholm,5 070 000 kr
N/A,3 450 000 kr,+150 000 kr (+4 %),Villa,Äganderätt,3 rum,58 m²,N/A,N/A,2 951 m²,1962,37 400 kr/år,Ja,N/A,"Villa - Ådran, Huddinge kommun - Såld 20 juli 2022",Stockholm,3 600 000 kr
N/A,2 195 000 kr,+105 000 kr (+5 %),Villa,Äganderätt,3 rum,66 m²,N/A,N/A,2 491 m²,1909,38 058 kr/år,N/A,N/A,"Villa - Märsta - Skepptuna, Sigtuna kommun - Såld 19 juli 2022",Stockholm,2 300 000 kr
N/A,6 495 000 kr,+605 000 kr (+9 %),Villa,Äganderätt,5 rum,73 m²,73 m²,N/A,658 m²,1940,33 157 kr/år,Ja,N/A,"Villa - Hägersten/Telefonplan, Stockholms kommun - Såld 18 juli 2022",Stockholm,7 100 000 kr
N/A,4 500 000 kr,+250 000 kr (+6 %),Villa,Äganderätt,6 rum,101 m²,101 m²,N/A,1 424 m²,1961,35 831 kr/år,N/A,N/A,"Villa - Centrala Norrtälje, Norrtälje kommun - Såld 18 juli 2022",Stockholm,4 750 000 kr
N/A,4 900 000 kr,+250 000 kr (+5 %),Villa,Äganderätt,6 rum,165 m²,41 m²,N/A,608 m²,1969,47 925 kr/år,N/A,N/A,"Villa - Färingsö Stenhamra, Ekerö kommun - Såld 17 juli 2022",Stockholm,5 150 000 kr
N/A,10 995 000 kr,+805 000 kr (+7 %),Villa,Äganderätt,7 rum,151 m²,102 m²,Ja,883 m²,1923,36 065 kr/år,Ja,N/A,"Villa - Mälarhöjden, Stockholms kommun - Såld 16 juli 2022",Stockholm,11 800 000 kr
N/A,5 895 000 kr,+610 000 kr (+10 %),Villa,Äganderätt,6 rum,106 m²,83 m²,N/A,1 371 m²,1956,47 754 kr/år,N/A,N/A,"Villa - Turinge, Nykvarns kommun - Såld 15 juli 2022",Stockholm,6 505 000 kr
N/A,7 000 000 kr,+100 000 kr (+1 %),Villa,Äganderätt,6 rum,156 m²,9 m²,N/A,962 m²,1977,38 800 kr/år,N/A,N/A,"Villa - Johannesdal, Stockholms kommun - Såld 15 juli 2022",Stockholm,7 100 000 kr
N/A,5 995 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,7 rum,114 m²,114 m²,N/A,1 011 m²,1936,40 294 kr/år,N/A,N/A,"Villa - Kallhäll, Järfälla kommun - Såld 15 juli 2022",Stockholm,6 100 000 kr
N/A,5 495 000 kr,+155 000 kr (+3 %),Villa,Äganderätt,6 rum,145 m²,43 m²,N/A,323 m²,1969,N/A,N/A,N/A,"Villa - Odenslunda, Upplands Väsby kommun - Såld 15 juli 2022",Stockholm,5 650 000 kr
N/A,2 995 000 kr,+30 000 kr (+1 %),Vinterbonat fritidshus,Äganderätt,4 rum,70 m²,N/A,N/A,2 778 m²,1975,24 190 kr/år,N/A,N/A,"Vinterbonat fritidshus - Rangarnö, Norrtälje kommun - Såld 14 juli 2022",Stockholm,3 025 000 kr
N/A,6 995 000 kr,+505 000 kr (+7 %),Villa,Äganderätt,5 rum,133 m²,63 m²,N/A,2 067 m²,1945,45 064 kr/år,N/A,N/A,"Villa - Viggbyholm - Sjösidan, Täby kommun - Såld 13 juli 2022",Stockholm,7 500 000 kr
N/A,4 695 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,6 rum,86 m²,86 m²,N/A,875 m²,1945,33 520 kr/år,N/A,N/A,"Villa - Västerhaninge - Jägartorp, Haninge kommun - Såld 13 juli 2022",Stockholm,4 800 000 kr
N/A,3 795 000 kr,+405 000 kr (+11 %),Villa,Äganderätt,4 rum,135 m²,36 m²,N/A,1 197 m²,1990,49 600 kr/år,N/A,N/A,"Villa - Rimbo, Norrtälje kommun - Såld 12 juli 2022",Stockholm,4 200 000 kr
N/A,2 395 000 kr,+205 000 kr (+9 %),Villa,Äganderätt,N/A,88 m²,28 m²,N/A,2 446 m²,1971,54 680 kr/år,N/A,N/A,"Villa - Mölnbo, Södertälje kommun - Såld 12 juli 2022",Stockholm,2 600 000 kr
N/A,3 495 000 kr,+295 000 kr (+8 %),Villa,Äganderätt,2 rum,55 m²,35 m²,N/A,3 730 m²,1955,18 600 kr/år,Ja,N/A,"Villa - Ådran, Huddinge kommun - Såld 12 juli 2022",Stockholm,3 790 000 kr
N/A,5 995 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,5 rum,151 m²,N/A,N/A,6 013 m²,1918,28 973 kr/år,N/A,N/A,"Villa - Överenhörna, Södertälje kommun - Såld 12 juli 2022",Stockholm,6 200 000 kr
N/A,7 490 000 kr,+310 000 kr (+4 %),Villa,Äganderätt,6 rum,135 m²,10 m²,N/A,1 817 m²,1958,50 083 kr/år,N/A,N/A,"Villa - Skälby, Järfälla kommun - Såld 11 juli 2022",Stockholm,7 800 000 kr
N/A,2 850 000 kr,+1 750 000 kr (+61 %),Villa,Äganderätt,3 rum,55 m²,N/A,N/A,2 000 m²,1909,24 000 kr/år,N/A,N/A,"Villa - Frösunda, Vallentuna kommun - Såld 10 juli 2022",Stockholm,4 600 000 kr
N/A,3 895 000 kr,+205 000 kr (+5 %),Villa,Äganderätt,4 rum,107 m²,10 m²,N/A,238 m²,1970,31 400 kr/år,N/A,N/A,"Villa - Södertälje, Södertälje kommun - Såld 09 juli 2022",Stockholm,4 100 000 kr
N/A,6 995 000 kr,+1 630 000 kr (+23 %),Villa,Äganderätt,6 rum,92 m²,84 m²,N/A,509 m²,1936,20 000 kr/år,N/A,N/A,"Villa - Tallkrogen, Stockholms kommun - Såld 08 juli 2022",Stockholm,8 625 000 kr
N/A,8 975 000 kr,+625 000 kr (+7 %),Villa,Äganderätt,6 rum,160 m²,N/A,N/A,2 339 m²,1945,63 500 kr/år,N/A,N/A,"Villa - Ingarö - Lillängsdal, Värmdö kommun - Såld 08 juli 2022",Stockholm,9 600 000 kr
N/A,4 195 000 kr,+330 000 kr (+8 %),Villa,Bostadsrätt,5 rum,101 m²,N/A,N/A,N/A,2015,21 800 kr/år,Ja,"1 av 2, hiss finns ej","Villa - Stäket, Järfälla kommun - Såld 08 juli 2022",Stockholm,4 525 000 kr
N/A,5 995 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,6 rum,150 m²,N/A,N/A,1 906 m²,1992,76 950 kr/år,N/A,N/A,"Villa - Ingarö, Värmdö kommun - Såld 08 juli 2022",Stockholm,6 050 000 kr
N/A,2 500 000 kr,+250 000 kr (+10 %),Villa,Äganderätt,5 rum,111 m²,N/A,N/A,539 m²,1974,52 764 kr/år,N/A,N/A,"Villa - Centrala Rimbo, Norrtälje kommun - Såld 08 juli 2022",Stockholm,2 750 000 kr
N/A,2 995 000 kr,+205 000 kr (+7 %),Villa,Äganderätt,3 rum,75 m²,N/A,N/A,2 437 m²,1971,22 182 kr/år,Ja,N/A,"Villa - Grödinge, Botkyrka kommun - Såld 07 juli 2022",Stockholm,3 200 000 kr
N/A,5 850 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,7 rum,154 m²,N/A,N/A,2 408 m²,2003,45 886 kr/år,N/A,N/A,"Villa - Ekerö Munsö, Ekerö kommun - Såld 07 juli 2022",Stockholm,5 900 000 kr
N/A,9 995 000 kr,+205 000 kr (+2 %),Villa,Äganderätt,7 rum,179 m²,N/A,Ja,1 153 m²,2017,39 190 kr/år,Ja,N/A,"Villa - Ormsta, Vallentuna kommun - Såld 07 juli 2022",Stockholm,10 200 000 kr
N/A,10 750 000 kr,+1 250 000 kr (+12 %),Villa,Äganderätt,4 rum,138 m²,N/A,N/A,2 041 m²,2001,38 800 kr/år,N/A,N/A,"Villa - Siggesta, Värmdö kommun - Såld 07 juli 2022",Stockholm,12 000 000 kr
N/A,4 375 000 kr,+110 000 kr (+3 %),Villa,Äganderätt,4 rum,83 m²,N/A,N/A,2 218 m²,1966,24 874 kr/år,N/A,N/A,"Villa - Hanskroka, Värmdö kommun - Såld 07 juli 2022",Stockholm,4 485 000 kr
N/A,4 695 000 kr,+305 000 kr (+6 %),Villa,Äganderätt,7 rum,179 m²,N/A,Ja,2 447 m²,1923,41 640 kr/år,Ja,N/A,"Villa - Rimbo, Norrtälje kommun - Såld 07 juli 2022",Stockholm,5 000 000 kr
N/A,1 950 000 kr,+550 000 kr (+28 %),Vinterbonat fritidshus,Äganderätt,2 rum,52 m²,N/A,N/A,3 361 m²,1955,18 317 kr/år,N/A,N/A,"Vinterbonat fritidshus - Stomnarö, Norrtälje kommun - Såld 07 juli 2022",Stockholm,2 500 000 kr
N/A,2 495 000 kr,+555 000 kr (+22 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,N/A,N/A,2 145 m²,1977,41 581 kr/år,N/A,N/A,"Vinterbonat fritidshus - Västanvik, Norrtälje kommun - Såld 07 juli 2022",Stockholm,3 050 000 kr
N/A,2 900 000 kr,+100 000 kr (+3 %),Villa,Äganderätt,4 rum,128 m²,N/A,N/A,2 489 m²,1967,52 600 kr/år,N/A,N/A,"Villa - Baltora, Norrtälje kommun - Såld 07 juli 2022",Stockholm,3 000 000 kr
N/A,7 650 000 kr,+825 000 kr (+11 %),Villa,Äganderätt,5 rum,128 m²,N/A,N/A,365 m²,2005,32 900 kr/år,N/A,N/A,"Villa - Tyresö Strand, Tyresö kommun - Såld 06 juli 2022",Stockholm,8 475 000 kr
N/A,14 500 000 kr,+1 035 000 kr (+7 %),Villa,Äganderätt,6 rum,86 m²,40 m²,N/A,4 834 m²,1971,63 000 kr/år,N/A,N/A,"Villa - Fågelbro, Värmdö kommun - Såld 06 juli 2022",Stockholm,15 535 000 kr
N/A,7 695 000 kr,+105 000 kr (+1 %),Villa,Äganderätt,6 rum,125 m²,45 m²,N/A,698 m²,1972,35 700 kr/år,N/A,N/A,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 06 juli 2022",Stockholm,7 800 000 kr
N/A,6 995 000 kr,+325 000 kr (+5 %),Villa,Äganderätt,6 rum,115 m²,115 m²,N/A,859 m²,1964,21 800 kr/år,N/A,N/A,"Villa - Lilla Ursvik, Sundbybergs kommun - Såld 06 juli 2022",Stockholm,7 320 000 kr
N/A,4 495 000 kr,+705 000 kr (+16 %),Villa,Äganderätt,5 rum,141 m²,32 m²,N/A,375 m²,1966,37 487 kr/år,N/A,N/A,"Villa - Västerhaninge, Haninge kommun - Såld 06 juli 2022",Stockholm,5 200 000 kr
N/A,5 495 000 kr,+405 000 kr (+7 %),Villa,Äganderätt,5 rum,110 m²,N/A,N/A,595 m²,1916,36 169 kr/år,N/A,N/A,"Villa - Kungsängen, Upplands-Bro kommun - Såld 05 juli 2022",Stockholm,5 900 000 kr
N/A,7 350 000 kr,+150 000 kr (+2 %),Villa,Äganderätt,7 rum,122 m²,122 m²,N/A,1 034 m²,1967,48 660 kr/år,N/A,N/A,"Villa - Skälby, Järfälla kommun - Såld 05 juli 2022",Stockholm,7 500 000 kr
N/A,9 995 000 kr,+1 105 000 kr (+11 %),Villa,Äganderätt,8 rum,197 m²,N/A,N/A,834 m²,1961,47 500 kr/år,N/A,N/A,"Villa - Hässelby Villastad Södra, Stockholms kommun - Såld 04 juli 2022",Stockholm,11 100 000 kr
N/A,5 495 000 kr,+355 000 kr (+6 %),Villa,Äganderätt,9 rum,170 m²,150 m²,N/A,3 400 m²,1953,44 450 kr/år,N/A,N/A,"Villa - Västerhaninge, Haninge kommun - Såld 04 juli 2022",Stockholm,5 850 000 kr
N/A,4 695 000 kr,+355 000 kr (+8 %),Villa,Äganderätt,5 rum,136 m²,86 m²,N/A,744 m²,1979,21 883 kr/år,N/A,N/A,"Villa - Tumba, Botkyrka kommun - Såld 02 juli 2022",Stockholm,5 050 000 kr
